,Country,Year,Continent,life_expect,Population,CO2_emiss,health_spend,internet_usage,open_defecation,drinking_water_services,adult_obesity,beer_consumption,Population category
673,Ghana,2001,Africa,57.158,19756929,0.314320105,3.17252946,0.20000806,21.48492494,64.71780693,5.0,0.33643,High Population
674,Ghana,2002,Africa,57.425,20246376,0.366979247,2.8882091,0.830284034,21.29504292,65.8036643,5.2,0.40629,High Population
675,Ghana,2003,Africa,57.785,20750308,0.344091272,2.83229733,1.193057911,21.10403317,66.89205837,5.5,0.39542,High Population
676,Ghana,2004,Africa,58.225,21272328,0.31402298,2.77140665,1.716797704,20.9116607,67.98333147,5.8,0.42428,High Population
677,Ghana,2005,Africa,58.719,21814648,0.322718935,3.64265633,1.831197461,20.71885659,69.0766398,6.1,0.42575,High Population
678,Ghana,2006,Africa,59.234,22379057,0.380266256,3.68296194,2.723175973,20.52491892,70.17280407,6.3,0.49224,High Population
679,Ghana,2007,Africa,59.741,22963946,0.397144284,3.81368589,3.85,20.33007842,71.2716956,6.6,0.48279,High Population
680,Ghana,2008,Africa,60.216,23563832,0.367512374,3.89917445,4.27,20.13433552,72.37342057,7.0,0.48534,High Population
681,Ghana,2009,Africa,60.645,24170943,0.414133624,4.42220068,5.44,19.9383957,73.47737501,7.3,0.4689,High Population
682,Ghana,2010,Africa,61.03,24779614,0.451580867,4.25117254,7.8,19.74131506,74.584619,7.6,0.47,High Population
683,Ghana,2011,Africa,61.381,25387713,0.462822311,4.71008253,9.0,19.5438046,75.69454415,7.9,0.47,High Population
684,Ghana,2012,Africa,61.72,25996454,0.561999712,4.03214407,10.6,19.34609844,76.80702433,8.3,0.43,High Population
685,Ghana,2013,Africa,62.064,26607641,0.587425248,4.62300539,15.0,19.14867959,77.92168398,8.6,0.42,High Population
686,Ghana,2014,Africa,62.416,27224480,0.554280565,4.10044813,19.0,18.95155113,79.03862925,9.0,0.46,High Population
687,Ghana,2015,Africa,62.772,27849203,0.566623028,4.62171459,23.0,18.75471987,80.15796123,9.3,0.47,High Population
688,Greece,2000,Europe,77.88780488,10805808,8.741595261,7.24332571,9.138837308,0.706222191,99.65602488,19.6,2.37562,High Population
689,Greece,2001,Europe,78.38780488,10862132,8.894202354,7.9878397,10.93502581,0.652022286,99.68334744,20.0,2.3264,High Population
690,Greece,2002,Europe,78.64146341,10902022,8.860741473,8.23378086,14.67,0.595469624,99.71205513,20.5,2.34837,High Population
691,Greece,2003,Europe,78.84146341,10928070,9.17087841,8.44915676,17.8,0.539942051,99.74014904,20.9,2.22065,High Population
692,Greece,2004,Europe,79.03902439,10955141,9.113529104,8.09390354,21.42,0.360968209,99.76763532,21.4,2.19252,High Population
693,Greece,2005,Europe,79.23902439,10987314,9.278882623,8.56466961,24.0,0.319519536,99.79450134,21.9,2.18068,High Population
694,Greece,2006,Europe,79.43902439,11020362,9.137630592,8.25866985,32.25,0.279188522,99.82077935,22.4,2.22846,High Population
695,Greece,2007,Europe,79.43902439,11048473,9.441123453,8.39808178,35.88,0.239948292,99.84646176,22.8,2.3421,High Population
696,Greece,2008,Europe,79.93902439,11077841,9.064040878,8.82774258,38.2,0.201786306,99.87157499,23.3,2.36106,High Population
697,Greece,2009,Europe,80.18780488,11107017,8.529742762,9.40688515,42.4,0.164703424,99.89609696,23.9,2.22502,High Population
698,Greece,2010,Europe,80.38780488,11121341,7.874949777,9.59662342,44.4,0.128672991,99.92007062,24.4,2.31,High Population
699,Greece,2011,Europe,80.73170732,11104899,7.61375705,9.19330311,51.64999517,0.093674007,99.94348249,24.9,2.18,High Population
700,Greece,2012,Europe,80.63414634,11045011,7.251237354,8.92377281,55.06999344,0.059691114,99.96634948,25.4,2.18,High Population
701,Greece,2013,Europe,81.28536585,10965211,6.609996229,8.36682224,59.8663,0.0,99.98868218,25.9,2.19,High Population
702,Greece,2014,Europe,81.38536585,10892413,6.385178661,7.90779018,63.21,0.0,99.99999772,26.4,2.15,High Population
703,Greece,2015,Europe,81.03658537,10820883,6.28506954,8.06892395,66.83495949,0.0,100.0000046,26.9,2.1,High Population
704,Guatemala,2000,North America,67.849,11589761,0.81278639,5.39686108,0.712332905,13.60587529,86.4139129,11.3,1.06164,High Population
705,Guatemala,2001,North America,68.304,11871565,0.826344294,6.07015848,1.738201782,12.97562929,86.82127783,11.7,1.00791,High Population
706,Guatemala,2002,North America,68.717,12147518,0.861904487,6.01308298,3.39174627,12.35057298,87.22540942,12.1,0.95134,High Population
707,Guatemala,2003,North America,69.092,12415334,0.848950174,6.15313578,4.548854908,11.73469783,87.622596,12.5,1.05845,High Population
708,Guatemala,2004,North America,69.437,12682108,0.847650879,6.26182795,5.1,11.12607315,88.01445084,12.9,1.12465,High Population
709,Guatemala,2005,North America,69.762,12948292,0.890464915,6.14832115,5.7,10.52234166,88.40313171,13.3,1.0718,High Population
710,Guatemala,2006,North America,70.082,13213330,0.871846874,6.36372948,6.5,9.923344139,88.78879598,13.8,1.06777,High Population
711,Guatemala,2007,North America,70.409,13477017,0.920826905,6.19192553,7.3,9.328954134,89.17158315,14.2,1.0497,High Population
712,Guatemala,2008,North America,70.75,13739299,0.818091212,6.08125973,8.3,8.739195666,89.55148893,14.7,0.89265,High Population
713,Guatemala,2009,North America,71.108,14000190,0.846417112,6.33950901,9.3,8.154424437,89.9281414,15.2,0.80589,High Population
714,Guatemala,2010,North America,71.481,14259687,0.802261619,6.12487125,10.5,7.574181734,90.30204843,15.6,0.83,High Population
715,Guatemala,2011,North America,71.861,14521515,0.808455576,5.96316576,12.3,6.998800362,90.67284958,16.1,0.86,High Population
716,Guatemala,2012,North America,72.236,14781942,0.821948809,6.07307673,16.0,6.428082083,91.04078711,16.6,0.93,High Population
717,Guatemala,2013,North America,72.596,15043981,0.864132971,5.77188921,19.7,5.861181653,91.40702511,17.1,0.93,High Population
718,Guatemala,2014,North America,72.935,15306316,0.911388463,5.8885684,23.4,5.29838585,91.77142247,17.7,0.94,High Population
719,Guatemala,2015,North America,73.25,15567419,1.049628082,6.00602055,28.80594156,4.739855752,92.13403385,18.2,0.9,High Population
720,Honduras,2000,North America,70.689,6574510,0.758991925,6.26817942,1.203855999,19.63546412,85.17181474,10.8,1.27689,High Population
721,Honduras,2001,North America,70.976,6751912,0.859015935,5.92998314,1.415281931,18.76879241,85.73692598,11.2,1.26693,High Population
722,Honduras,2002,North America,71.249,6929267,0.878880862,6.2445755,2.597402597,17.87587915,86.32224203,11.7,1.33162,High Population
723,Honduras,2003,North America,71.511,7106323,0.947043924,6.8900466,4.8,16.99409181,86.88996966,12.1,1.30459,High Population
724,Honduras,2004,North America,71.77,7282953,1.038040468,6.85484314,5.6,16.12573609,87.45225016,12.6,1.1975,High Population
725,Honduras,2005,North America,72.026,7458982,0.934443841,7.50086403,6.5,15.27207421,88.00822773,13.1,1.19287,High Population
726,Honduras,2006,North America,72.285,7634295,1.043973254,7.86318684,7.8,14.43215364,88.55859105,13.6,1.19348,High Population
727,Honduras,2007,North America,72.544,7808520,1.093677158,8.08494949,9.4,13.60646102,89.1030144,14.1,1.1789,High Population
728,Honduras,2008,North America,72.803,7980955,1.076312315,8.60362625,9.6,12.79479531,89.64166685,14.6,1.15598,High Population
729,Honduras,2009,North America,73.061,8150780,0.990089255,8.9959259,9.8,11.99775857,90.17409943,15.2,1.13191,High Population
730,Honduras,2010,North America,73.317,8317467,0.983472529,8.72536373,11.09,11.21474982,90.70079936,15.7,1.08,High Population
731,Honduras,2011,North America,73.569,8480670,1.038833066,8.79187012,15.9,10.4463058,91.22132877,16.3,1.12,High Population
732,Honduras,2012,North America,73.814,8640692,1.06935877,8.65655136,18.12,9.6918897,91.7361497,16.9,1.13,High Population
733,Honduras,2013,North America,74.051,8798524,1.064951336,8.47723007,17.8,8.952119749,92.2447352,17.5,1.14,High Population
734,Honduras,2014,North America,74.278,8955579,1.056324782,7.91455746,23.0,8.226491148,92.74751203,18.1,1.14,High Population
735,Honduras,2015,North America,74.495,9112904,1.089663658,7.48378992,27.1,7.515631775,93.25441071,18.7,1.22,High Population
736,Hungary,2000,Europe,71.24634146,10210971,5.350127818,6.77804375,6.999676351,0.0,99.96403728,20.8,4.30381,High Population
737,Hungary,2001,Europe,72.24878049,10187576,5.524375965,6.82614756,14.5285543,0.0,99.96412895,21.2,4.25061,High Population
738,Hungary,2002,Europe,72.34878049,10158608,5.473190665,7.12101698,16.67,0.0,99.96508515,21.5,4.33881,High Population
739,Hungary,2003,Europe,72.3,10129552,5.74457771,8.11923409,21.63,0.0,99.96549538,21.9,4.4699,High Population
740,Hungary,2004,Europe,72.64878049,10107146,5.575263133,7.77005482,27.74,0.0,99.96590215,22.4,4.34466,High Population
741,Hungary,2005,Europe,72.64878049,10087065,5.543733303,8.00078201,38.97,0.0,99.96637568,22.8,4.29675,High Population
742,Hungary,2006,Europe,73.09756098,10071370,5.506698601,7.78737354,47.06,0.0,99.96690286,23.3,4.38856,High Population
743,Hungary,2007,Europe,73.15121951,10055780,5.355128938,7.21529293,53.3,0.0,99.96743082,23.8,4.59455,High Population
744,Hungary,2008,Europe,73.70243902,10038188,5.280833386,7.09688091,61.0,0.0,99.96795714,24.3,4.29622,High Population
745,Hungary,2009,Europe,73.90487805,10022650,4.773188743,7.2392807,62.0,0.0,99.96847842,24.8,4.27001,High Population
746,Hungary,2010,Europe,74.20731707,10000023,4.787989094,7.46319818,65.0,0.0,99.96892877,25.3,3.9,High Population
747,Hungary,2011,Europe,74.85853659,9971727,4.704300453,7.49094248,68.01998789,0.0,99.96937997,25.8,4.05,High Population
748,Hungary,2012,Europe,75.06341463,9920362,4.377864468,7.43017483,70.57999815,0.0,99.96970176,26.4,4.08,High Population
749,Hungary,2013,Europe,75.56585366,9893082,4.120050589,7.24897766,72.6439,0.0,99.96997604,26.9,3.78,High Population
750,Hungary,2014,Europe,75.76341463,9866468,4.11798843,7.06011677,75.65319745,0.0,99.97025177,27.5,3.9,High Population
751,Hungary,2015,Europe,75.56829268,9843028,4.407180501,6.85949564,72.83473703,0.0,99.97052896,28.1,3.92,High Population
752,India,2000,Asia,62.505,1056575548,0.887641212,4.03493214,0.52753245,74.10294819,80.46119512,1.5,0.06578,High Population
753,India,2001,Asia,62.907,1075000094,0.887013876,4.26278114,0.660146377,71.06296639,81.0208952,1.6,0.06768,High Population
754,India,2002,Asia,63.304,1093317187,0.901339542,4.24016666,1.537875582,67.98821304,81.55494653,1.7,0.07245,High Population
755,India,2003,Asia,63.699,1111523146,0.910255466,4.0084796,1.686489971,64.92666385,82.0850824,1.8,0.07672,High Population
756,India,2004,Asia,64.095,1129623466,0.961090201,3.95739222,1.976136492,61.87787836,82.61141188,1.9,0.07865,High Population
757,India,2005,Asia,64.5,1147609924,0.99029291,3.79116249,2.388075,58.84314476,83.13360985,2.0,0.08914,High Population
758,India,2006,Asia,64.918,1165486291,1.042663453,3.63477802,2.805499865,55.82200891,83.65179214,2.1,0.10863,High Population
759,India,2007,Asia,65.35,1183209471,1.129757683,3.51754165,3.95,52.8141007,84.16605196,2.3,0.12467,High Population
760,India,2008,Asia,65.794,1200669762,1.18632121,3.51468062,4.38,49.81961911,84.67634135,2.4,0.13441,High Population
761,India,2009,Asia,66.244,1217726217,1.285083612,3.48537874,5.12,46.83967414,85.18237554,2.5,0.14549,High Population
762,India,2010,Asia,66.693,1234281163,1.344896147,3.27211905,7.5,43.87389884,85.68425222,2.7,0.17,High Population
763,India,2011,Asia,67.13,1250287939,1.405068333,3.24634194,10.07,40.92201617,86.18204472,2.9,0.18,High Population
764,India,2012,Asia,67.545,1265780243,1.508508252,3.32935309,11.1,37.98070296,86.67656079,3.0,0.18,High Population
765,India,2013,Asia,67.931,1280842119,1.539947839,3.74944162,12.3,35.05112452,87.16750039,3.2,0.2,High Population
766,India,2014,Asia,68.286,1295600768,1.657231271,3.61956549,13.5,32.13366505,87.65476481,3.4,0.2,High Population
767,India,2015,Asia,68.607,1310152392,1.647151914,3.59565997,14.9,29.22911238,88.13813263,3.6,0.21,High Population
768,Indonesia,2000,Asia,65.772,211513822,1.326863641,1.85297656,0.925563864,32.58250209,75.31566473,2.4,0.05998,High Population
769,Indonesia,2001,Asia,66.037,214427419,1.408681788,2.1185019,2.018613859,31.08698827,76.2749334,2.6,0.05652,High Population
770,Indonesia,2002,Asia,66.321,217357790,1.40616085,1.98062718,2.134135733,29.60792063,77.22539618,2.8,0.05021,High Population
771,Indonesia,2003,Asia,66.631,220309473,1.515549968,2.24837184,2.38701978,28.14571533,78.16676022,3.0,0.04639,High Population
772,Indonesia,2004,Asia,66.969,223285666,1.528266442,2.12002277,2.600285876,26.69993473,79.09939382,3.2,0.05056,High Population
773,Indonesia,2005,Asia,67.334,226289468,1.512001407,2.53189397,3.602024763,25.27204,80.02217385,3.4,0.05486,High Population
774,Indonesia,2006,Asia,67.717,229318262,1.589363176,2.6194644,4.764813134,23.86128959,80.92466101,3.7,0.05688,High Population
775,Indonesia,2007,Asia,68.105,232374239,1.635120972,2.82385564,5.786274729,22.46825531,81.81767312,3.9,0.0551,High Population
776,Indonesia,2008,Asia,68.485,235469755,1.597402667,2.54842281,7.917479385,21.09252401,82.70159068,4.2,0.06239,High Population
777,Indonesia,2009,Asia,68.853,238620554,1.638919951,2.62324095,6.92,19.73504906,83.57565413,4.5,0.0636,High Population
778,Indonesia,2010,Asia,69.205,241834226,1.718201745,2.7908783,10.92,18.39943063,84.43671954,4.8,0.06,High Population
779,Indonesia,2011,Asia,69.542,245115988,1.939122786,2.98942471,12.28,17.10027532,85.27144926,5.1,0.06,High Population
780,Indonesia,2012,Asia,69.866,248451714,1.938042616,2.91427088,14.52,15.81647892,86.09794725,5.4,0.06,High Population
781,Indonesia,2013,Asia,70.179,251805314,1.778914016,2.86934805,14.94,14.54837767,86.91591354,5.8,0.07,High Population
782,Indonesia,2014,Asia,70.481,255128076,1.896733638,2.96433592,17.14,13.29543384,87.72586319,6.2,0.07,High Population
783,Indonesia,2015,Asia,70.768,258383257,1.890795841,2.92428517,22.0627426,12.05811867,88.52735296,6.5,0.06,High Population
784,Iran,2000,Asia,69.813,64800875,4.990056076,4.643,0.378569095,0.528,94.043,14.6,0.0,High Population
785,Iran,2001,Asia,70.176,65623397,5.187936248,4.77719402,0.93419002,0.537574683,94.13015197,15.0,0.0,High Population
786,Iran,2002,Asia,70.553,66449111,5.32843848,5.40086508,1.484221332,0.52759725,94.34500369,15.4,0.0,High Population
787,Iran,2003,Asia,70.921,67284801,5.49708091,4.77904272,4.626175115,0.517703385,94.5548904,15.8,0.0,High Population
788,Iran,2004,Asia,71.265,68122947,5.721566758,5.16859722,6.933721953,0.507893198,94.75988025,16.3,0.0,High Population
789,Iran,2005,Asia,71.592,68951279,6.057320614,5.16670179,7.49,0.498180467,94.95993207,16.9,0.0,High Population
790,Iran,2006,Asia,71.917,69762345,6.461795522,5.38635683,8.1,0.488579216,95.15500125,17.5,0.00011,High Population
791,Iran,2007,Asia,72.257,70554756,6.862471364,5.29366922,8.76,0.479089571,95.34517093,18.1,0.00193,High Population
792,Iran,2008,Asia,72.626,71336476,7.207252776,5.06425858,9.47,0.470380177,95.52631238,18.8,0.00178,High Population
793,Iran,2009,Asia,73.027,72120608,7.25243453,5.29006815,12.02,0.462102726,95.70103951,19.5,0.00074,High Population
794,Iran,2010,Asia,73.457,72924833,7.436286869,6.50478983,13.8,0.453922929,95.87159996,20.3,0.0,High Population
795,Iran,2011,Asia,73.905,73762519,7.336652683,6.69382286,15.9,0.445826665,96.03812638,21.1,0.0,High Population
796,Iran,2012,Asia,74.352,74634959,7.396667663,6.57423449,19.0,0.437827971,96.2006052,22.0,0.0,High Population
797,Iran,2013,Asia,74.776,75539881,7.40165311,6.58410263,22.73,0.430094117,96.35822831,22.8,0.0,High Population
798,Iran,2014,Asia,75.162,76481963,7.631864943,5.93868208,29.95,0.42256919,96.51144689,23.7,0.0,High Population
799,Iran,2015,Asia,75.502,77465769,7.81441898,6.75900412,39.35,0.415113999,96.66106245,24.6,0.0,High Population
800,Iraq,2000,Asia,69.082,23497589,3.729318782,2.006,0.0045345,4.725031953,80.84651987,18.9,0.19886,High Population
801,Iraq,2001,Asia,68.983,24208178,4.029629987,2.01,0.1,4.425442952,81.73641292,19.3,0.16488,High Population
802,Iraq,2002,Asia,68.827,24931922,3.656356845,2.229,0.5,4.126831463,82.62603691,19.7,0.14421,High Population
803,Iraq,2003,Asia,68.636,25644503,3.169490116,2.99196076,0.6,3.829195957,83.51540184,20.2,0.06169,High Population
804,Iraq,2004,Asia,68.437,26313838,3.348428329,3.84302664,0.9,3.532536985,84.40448963,20.6,0.30556,High Population
805,Iraq,2005,Asia,68.266,26922279,3.162065041,2.89739919,0.9,3.236855151,85.29328441,21.1,0.14931,High Population
806,Iraq,2006,Asia,68.157,27448124,3.022428749,2.42247868,0.952344244,2.942240357,86.18151062,21.6,0.00277,High Population
807,Iraq,2007,Asia,68.13,27911242,2.746205329,3.10637736,0.93,2.648502322,87.06974665,22.2,0.11182,High Population
808,Iraq,2008,Asia,68.19,28385739,3.105080315,3.03573871,1.0,2.355740689,87.95766892,22.7,0.13243,High Population
809,Iraq,2009,Asia,68.34,28973157,3.251285214,3.76825881,1.06,2.064019726,88.84504913,23.2,0.15541,High Population
810,Iraq,2010,Asia,68.567,29741977,3.649723858,3.23055601,2.5,1.769429322,89.74768575,23.8,0.11,High Population
811,Iraq,2011,Asia,68.848,30725305,3.679052199,2.79131818,5.0,1.475146657,90.65622381,24.4,0.12,High Population
812,Iraq,2012,Asia,69.148,31890012,4.045153699,2.69039416,7.1,1.183884353,91.5604087,25.0,0.12,High Population
813,Iraq,2013,Asia,69.437,33157061,4.195185035,2.81939769,9.2,0.895616038,92.4602813,25.6,0.11,High Population
814,Iraq,2014,Asia,69.7,34411949,3.895158431,2.79654908,13.21,0.610295321,93.35601372,26.2,0.1,High Population
815,Iraq,2015,Asia,69.929,35572269,3.743646439,3.14434433,16.8,0.327922589,94.2475933,26.8,0.11,High Population
816,Ireland,2000,Europe,76.53658537,3805174,11.17688705,5.90420008,17.85046724,0.0,97.18371802,16.2,7.87785,High Population
817,Ireland,2001,Europe,77.13414634,3866243,11.5926495,6.39664602,23.13881219,0.0,97.19750223,16.7,7.74847,High Population
818,Ireland,2002,Europe,77.63414634,3931947,11.17258201,6.67468452,25.85,0.0,97.21105189,17.3,7.54869,High Population
819,Ireland,2003,Europe,78.13902439,3996521,11.0320952,7.0096755,34.31,0.0,97.22426176,17.9,7.20419,High Population
820,Ireland,2004,Europe,78.53902439,4070262,10.97963685,7.22300482,36.99,0.0,97.23723148,18.4,6.98917,High Population
821,Ireland,2005,Europe,78.94390244,4159914,11.21417451,7.64583445,41.61,0.0,97.2499901,19.1,6.86255,High Population
822,Ireland,2006,Europe,79.24146341,4273591,11.05861518,7.51655483,54.82,0.0,97.26260475,19.7,6.70158,High Population
823,Ireland,2007,Europe,79.64146341,4398942,10.5388979,7.80535555,61.15832455,0.0,97.27542469,20.4,6.52772,High Population
